     [00]part_tag         [01]time         [02]posx         [03]posy         [04]posz         [05]velx         [06]vely         [07]velz       [08]accelx       [09]accely       [10]accelz        [11]anglx        [12]angly        [13]anglz         [14]mass         [15]mdot        [16]ptime
          6356998  6.211444317E+13  1.628399904E+17 -3.354343913E+18  2.626447018E+18 -1.423790666E+05  5.176370551E+04  6.001556974E+04  1.180520830E-09  5.186324827E-09 -2.089044159E-09 -1.535227934E+51  4.680171549E+52 -6.970463988E+52  3.976480857E+32  9.753888314E+20  6.163057998E+13
          3866631  6.211444317E+13  6.105150949E+18 -1.106580551E+19  8.932455661E+18 -5.175633792E+04  1.737096066E+03  1.144096947E+04 -1.268164303E-09 -1.800545003E-09 -2.527634531E-09 -4.437702112E+52 -1.261329486E+53 -1.339804635E+53  7.830244278E+31  7.619829331E+20  6.099948587E+13
            65540  6.211444317E+13 -7.372193141E+18  1.075752635E+19  6.866921542E+17 -1.681107123E+04  4.066239854E+04  7.074749174E+04  4.863030758E-08  2.359906008E-08  5.006082507E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.211444317E+13 -4.286556497E+17  1.270720039E+18  1.734777790E+19  6.206188833E+04 -3.092732981E+04  4.403257568E+04 -6.721704008E-09  4.725903324E-08  1.115294725E-08  3.574181061E+53 -4.442165081E+54 -2.400989723E+53  1.163439719E+33  5.332809754E+21  5.649244620E+13
          3932166  6.213234103E+13 -1.070124306E+16 -2.885059132E+18  2.578942341E+18 -8.635273965E+04  1.760337027E+04  5.046704945E+04  1.597835468E-08 -2.936137805E-09  6.986648139E-09  3.685523763E+54  9.081556942E+54 -3.913014050E+54  3.507046378E+33  7.735028106E+21  5.876964053E+13
            65538  6.213234103E+13  7.211677117E+17 -2.132773100E+18  1.955628387E+18 -4.855291736E+04  1.927740047E+04  6.460679307E+04 -1.666551047E-08  1.133561902E-08  2.249724322E-08 -4.363636591E+55 -2.401106118E+56 -1.605740287E+56  1.315081051E+33  5.714607676E+21  4.360291836E+13
          6356998  6.213234103E+13  1.602755699E+17 -3.353267684E+18  2.627447499E+18 -1.424565369E+05  5.180208575E+04  6.015986330E+04  1.915200305E-09  2.268619935E-09  3.240966698E-09 -1.319435922E+51  5.195614330E+52 -7.152293243E+52  4.150340735E+32  9.714002216E+20  6.163057998E+13
          3866631  6.213234103E+13  6.104420723E+18 -1.106579106E+19  8.932554545E+18 -5.199458343E+04  1.819313119E+03  1.143197471E+04 -8.113231617E-09  5.533331004E-09 -4.389069448E-09 -4.641746438E+52 -1.302492017E+53 -1.382057024E+53  9.198469099E+31  7.644626889E+20  6.099948587E+13
            65540  6.213234103E+13 -7.372492554E+18  1.075825450E+19  6.879606948E+17 -1.664691004E+04  4.070466448E+04  7.100581188E+04  9.172111784E-09  2.361507573E-09  1.443301626E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.213234103E+13 -4.267607318E+17  1.268999751E+18  1.734951473E+19  5.930335308E+04 -3.049174114E+04  4.303714655E+04 -3.623931011E-09 -4.049546304E-09  5.342716170E-09  3.343658531E+53 -4.542776297E+54 -2.784793966E+53  1.239706025E+33  4.261196324E+21  5.649244620E+13
          3932166  6.216844268E+13 -1.296884682E+16 -2.884736252E+18  2.580672294E+18 -8.562561789E+04  1.828807318E+04  5.000898279E+04  3.375252600E-08  8.567605722E-09 -2.102770196E-08  3.815196704E+54  9.303708247E+54 -4.091945736E+54  3.724750296E+33  6.030304461E+21  5.876964053E+13
            65538  6.216844268E+13  7.186961882E+17 -2.132581654E+18  1.958201575E+18 -4.213535609E+04  7.465881621E+03  9.232626502E+04  1.046671672E-07  1.065573878E-08  3.751944570E-07 -4.396867709E+55 -2.406867154E+56 -1.604884189E+56  1.542423140E+33  6.297277631E+21  4.360291836E+13
          6356998  6.216844268E+13  1.550965563E+17 -3.351000406E+18  2.629271476E+18 -1.426848639E+05  5.222578099E+04  6.024927482E+04  1.196365066E-09  5.243221875E-09 -2.098183975E-09  8.500435145E+50  6.395794550E+52 -7.591645140E+52  4.519403024E+32  1.022286593E+21  6.163057998E+13
          3866631  6.216844268E+13  6.102868784E+18 -1.106575327E+19  8.932702532E+18 -5.226836322E+04  1.671885441E+03  1.133810149E+04 -1.126992043E-09 -1.711270521E-09 -2.521307230E-09 -5.061601933E+52 -1.382278845E+53 -1.464553860E+53  1.191434936E+32  7.522870949E+20  6.099948587E+13
            65540  6.216844268E+13 -7.372951940E+18  1.075978990E+19  6.906434991E+17 -1.175890254E+04  4.297942431E+04  7.512685011E+04  5.350911460E-08  2.490180508E-08  4.511311774E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.216844268E+13 -4.296560248E+17  1.265239251E+18  1.735294631E+19  5.199514801E+04 -3.715931031E+04  3.244794975E+04 -1.269313538E-09  5.502919531E-08  2.492218390E-09  3.084269418E+53 -4.634991442E+54 -2.623010772E+53  1.379437138E+32  2.096481223E+21  5.649244620E+13
          3932166  6.218827153E+13 -1.423709663E+16 -2.884565661E+18  2.581657920E+18 -8.658493300E+04  1.819159875E+04  5.087473446E+04  1.574965709E-08 -2.884315199E-09  7.408670579E-09  3.890044469E+54  9.432240063E+54 -4.192424551E+54  3.845042741E+33  6.066536880E+21  5.876964053E+13
            65538  6.218827153E+13  7.175031502E+17 -2.132623231E+18  1.959575781E+18 -4.334508095E+04  2.163587615E+03  9.066460016E+04 -1.862488964E-08  9.924851492E-09  2.321445164E-08 -4.413391354E+55 -2.408974465E+56 -1.604419763E+56  1.639625243E+33  4.902054682E+21  4.360291836E+13
          6356998  6.218827153E+13  1.523475520E+17 -3.350013117E+18  2.630672005E+18 -1.426444748E+05  5.231003302E+04  6.031872352E+04  2.030929030E-09  2.227364403E-09  3.618354104E-09  7.413635262E+50  7.253091319E+52 -7.500496212E+52  4.750886224E+32  1.167406121E+21  6.163057998E+13
          3866631  6.218827153E+13  6.101461335E+18 -1.106557189E+19  8.932385209E+18 -5.238503533E+04  1.878360658E+03  1.136323322E+04 -8.409444223E-09  5.551124016E-09 -4.373196001E-09 -5.222730590E+52 -1.432076427E+53 -1.522748742E+53  1.351701710E+32  8.082505080E+20  6.099948587E+13
            65540  6.218827153E+13 -7.373183250E+18  1.076064261E+19  6.921359777E+17 -1.157172554E+04  4.302791637E+04  7.540922996E+04  9.439630076E-09  2.445530422E-09  1.424085912E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.218827153E+13 -4.295412216E+17  1.263447710E+18  1.735418023E+19  5.022828540E+04 -3.837961211E+04  3.044806765E+04 -3.110973219E-09 -3.187530063E-09  4.388888971E-09  2.950861359E+53 -4.679831590E+54 -2.553141254E+53  1.771136865E+32  1.975403220E+21  5.649244620E+13
          3932166  6.222466609E+13 -1.693124192E+16 -2.883745817E+18  2.583820240E+18 -8.493496747E+04  1.842275808E+04  5.018027636E+04  3.434876701E-08  8.103065060E-09 -1.972769424E-08  4.038131728E+54  9.593826879E+54 -4.283944727E+54  4.028622779E+33  5.044161707E+21  5.876964053E+13
            65538  6.222466609E+13  7.154591593E+17 -2.130688750E+18  1.963783095E+18 -4.577673377E+04 -2.010220897E+04  1.283521774E+05  4.546067825E-08  4.612445248E-09  4.916653522E-07 -4.447435162E+55 -2.414011836E+56 -1.598680249E+56  1.909880192E+33  7.425696582E+21  4.360291836E+13
          6356998  6.222466609E+13  1.471965307E+17 -3.348212192E+18  2.633555555E+18 -1.421657973E+05  5.299232695E+04  5.995302164E+04  1.215703927E-09  5.303429879E-09 -2.107467687E-09  5.694713761E+51  9.067371027E+52 -6.219766287E+52  5.164668870E+32  1.136935476E+21  6.163057998E+13
          3866631  6.222466609E+13  6.098468620E+18 -1.106497074E+19  8.931485775E+18 -5.223414704E+04  1.953319956E+03  1.134224970E+04 -8.930123975E-10 -1.645578573E-09 -2.474104491E-09 -5.472469301E+52 -1.529523277E+53 -1.642503517E+53  1.656221574E+32  8.367181158E+20  6.099948587E+13
            65540  6.222466609E+13 -7.373446340E+18  1.076227826E+19  6.949898594E+17 -6.158916056E+03  4.541371584E+04  7.915559117E+04  5.879599835E-08  2.591546261E-08  4.069440245E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.222466609E+13 -4.286733341E+17  1.261199125E+18  1.735630626E+19  4.818358253E+04 -3.465226631E+04  2.777864699E+04  7.619606396E-09  6.498104222E-08 -2.964213650E-09  2.704493150E+53 -4.763656064E+54 -2.369464234E+53  2.502064140E+32  2.008342200E+21  5.649244620E+13
          3932166  6.224367361E+13 -1.860939487E+16 -2.883437587E+18  2.585107344E+18 -8.485911634E+04  1.828635584E+04  5.054196503E+04  1.545661074E-08 -3.249614826E-09  7.935670169E-09  4.118420318E+54  9.680238203E+54 -4.341303333E+54  4.103305866E+33  3.929132445E+21  5.876964053E+13
            65538  6.224367361E+13  7.144962408E+17 -2.131220921E+18  1.965693879E+18 -4.616941678E+04 -2.344741828E+04  1.277753402E+05 -2.190434212E-08  6.881526017E-09  2.329566386E-08 -4.463398178E+55 -2.415275831E+56 -1.598499099E+56  1.974939605E+33  3.422823883E+21  4.360291836E+13
          6356998  6.224367361E+13  1.446231098E+17 -3.347520528E+18  2.635084262E+18 -1.419325754E+05  5.311862156E+04  5.989635447E+04  2.196162876E-09  2.141396972E-09  3.606562619E-09  7.737528813E+51  9.916808586E+52 -5.955007497E+52  5.367348447E+32  1.066312259E+21  6.163057998E+13
          3866631  6.224367361E+13  6.096607919E+18 -1.106417916E+19  8.930810559E+18 -5.210187646E+04  2.089965056E+03  1.132612071E+04 -8.246974574E-09  5.575146053E-09 -4.217252583E-09 -5.661607886E+52 -1.594904846E+53 -1.719746984E+53  1.826212997E+32  8.943374587E+20  6.099948587E+13
            65540  6.224367361E+13 -7.373561650E+18  1.076314192E+19  6.964969460E+17 -5.974164177E+03  4.546163558E+04  7.942229953E+04  9.719933130E-09  2.521093188E-09  1.403172417E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.224367361E+13 -4.280427219E+17  1.259923848E+18  1.735728911E+19  4.711312554E+04 -3.485700542E+04  2.709524470E+04 -2.928297596E-09 -2.846735766E-09  4.074305431E-09  2.597823251E+53 -4.803577640E+54 -2.279511606E+53  2.860993025E+32  1.888351434E+21  5.649244620E+13
          3932166  6.228123904E+13 -2.214291030E+16 -2.882731693E+18  2.587318168E+18 -8.155801622E+04  1.910031170E+04  4.975574083E+04  3.583376442E-08  7.402393611E-09 -1.905559347E-08  4.233791978E+54  9.838901400E+54 -4.388549453E+54  4.230722841E+33  3.391868463E+21  5.876964053E+13
            65538  6.228123904E+13  7.127119903E+17 -2.132339379E+18  1.970939721E+18 -4.600438418E+04 -3.114552003E+04  1.789736705E+05  1.312180208E-09 -7.680208809E-09  5.795955531E-07 -4.499667591E+55 -2.417450795E+56 -1.598375182E+56  2.103294893E+33  3.416846565E+21  4.360291836E+13
          6356998  6.228123904E+13  1.398276286E+17 -3.346171378E+18  2.637895440E+18 -1.417823939E+05  5.361910690E+04  5.950201912E+04  1.231475767E-09  5.349240471E-09 -2.115682298E-09  1.386872357E+52  1.153141465E+53 -5.679853259E+52  5.757884139E+32  1.039614769E+21  6.163057998E+13
          3866631  6.228123904E+13  6.093380645E+18 -1.106308411E+19  8.929920154E+18 -5.176252160E+04  2.019407394E+03  1.120993631E+04 -4.078405655E-10 -1.796616866E-09 -2.253287942E-09 -6.044476760E+52 -1.720954542E+53 -1.867997682E+53  2.164356263E+32  9.001449570E+20  6.099948587E+13
            65540  6.228123904E+13 -7.373603881E+18  1.076492502E+19  6.995870457E+17  9.078324206E+01  4.796885008E+04  8.296981799E+04  6.468654193E-08  2.674104572E-08  3.783655261E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.228123904E+13 -4.261796175E+17  1.257357780E+18  1.735946448E+19  4.483916962E+04 -2.831507416E+04  2.575979588E+04  5.739040374E-09  6.606770809E-08 -3.834290899E-09  2.493762115E+53 -4.885099635E+54 -2.056410133E+53  3.569904037E+32  1.887137013E+21  5.649244620E+13
          3932166  6.230065874E+13 -2.393264318E+16 -2.882402743E+18  2.588426495E+18 -8.136527116E+04  1.914831304E+04  5.050436574E+04  1.635672625E-08 -3.403955475E-09  8.299655878E-09  4.300070608E+54  9.927481266E+54 -4.420451515E+54  4.304775881E+33  3.813293793E+21  5.876964053E+13
            65538  6.230065874E+13  7.118153837E+17 -2.133001368E+18  1.973923163E+18 -4.632441417E+04 -3.351823208E+04  1.783974663E+05 -2.546837786E-08  6.769758359E-09  2.314130685E-08 -4.515026519E+55 -2.418224591E+56 -1.598369088E+56  2.149465131E+33  2.377494302E+21  4.360291836E+13
          6356998  6.230065874E+13  1.373494363E+17 -3.345687717E+18  2.639170180E+18 -1.418340649E+05  5.367738665E+04  5.959003534E+04  2.155412885E-09  2.125120762E-09  3.577004327E-09  1.399724083E+52  1.241538856E+53 -5.855325500E+52  5.968672654E+32  1.085436243E+21  6.163057998E+13
          3866631  6.230065874E+13  6.091883916E+18 -1.106281023E+19  8.929884645E+18 -5.182473424E+04  2.196219586E+03  1.107512508E+04 -7.937554243E-09  5.345649065E-09 -4.123304396E-09 -6.223633557E+52 -1.795140561E+53 -1.950161280E+53  2.352782875E+32  9.702856614E+20  6.099948587E+13
            65540  6.230065874E+13 -7.373600232E+18  1.076585705E+19  7.012008990E+17  2.850666388E+02  4.801906290E+04  8.323799631E+04  1.000444640E-08  2.585663182E-09  1.380959780E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.230065874E+13 -4.252658979E+17  1.255913426E+18  1.736023809E+19  4.390422540E+04 -2.802833841E+04  2.598791552E+04 -3.219971545E-09 -2.507239087E-09  3.823594893E-09  2.421562117E+53 -4.929778985E+54 -1.947002544E+53  3.951647725E+32  1.965754319E+21  5.649244620E+13
          3932166  6.233893155E+13 -2.725000785E+16 -2.881879682E+18  2.590521662E+18 -7.837097667E+04  2.015703925E+04  5.006080542E+04  3.856462754E-08  6.915835909E-09 -1.802135455E-08  4.457017867E+54  1.011131270E+55 -4.508892569E+54  4.480568396E+33  4.593144174E+21  5.876964053E+13
            65538  6.233893155E+13  7.044306131E+17 -2.134526380E+18  1.982877770E+18 -4.437740280E+04 -2.330488860E+04  2.062781222E+05 -2.871421594E-08 -1.289985167E-08  5.754094963E-07 -4.490194825E+55 -2.454019213E+56 -1.614128045E+56  2.536007891E+33  1.009967134E+22  4.360291836E+13
          6356998  6.233893155E+13  1.321625597E+17 -3.343799470E+18  2.641299316E+18 -1.420795571E+05  5.413338574E+04  5.955207252E+04  1.239232099E-09  5.387866040E-09 -2.115939914E-09  2.272981136E+52  1.432872801E+53 -6.983187968E+52  6.403685386E+32  1.136610506E+21  6.163057998E+13
          3866631  6.233893155E+13  6.085342409E+18 -1.106079199E+19  8.927172265E+18 -5.137709287E+04  2.992087120E+03  1.066382375E+04 -1.838404999E-10 -4.211103374E-09 -3.196301778E-09 -6.637875143E+52 -1.937701913E+53 -2.108122793E+53  4.018774890E+31  9.696485979E+20  6.099948587E+13
            65540  6.233893155E+13 -7.373379937E+18  1.076777501E+19  7.044932013E+17  7.124807272E+03  5.063673298E+04  8.671856874E+04  7.153345983E-08  2.737690850E-08  3.640158365E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.233893155E+13 -4.237093343E+17  1.253621268E+18  1.736174563E+19  4.263580177E+04 -2.189187649E+04  2.592767001E+04  1.445529539E-09  7.037383937E-08 -3.994911550E-09  2.292265949E+53 -5.021538365E+54 -1.698238596E+53  4.758539051E+32  2.108262796E+21  5.649244620E+13
          3932166  6.235835993E+13 -2.889336045E+16 -2.881676712E+18  2.591584724E+18 -7.854144773E+04  2.033343107E+04  5.086912225E+04  1.709906968E-08 -3.457379704E-09  8.976259749E-09  4.548071653E+54  1.021115186E+55 -4.567359338E+54  4.581549544E+33  5.197608134E+21  5.876964053E+13
            65538  6.235835993E+13  7.029669601E+17 -2.134991853E+18  1.986693675E+18 -4.386306889E+04 -2.259606625E+04  2.035173978E+05 -2.574352827E-08  8.196525517E-09  2.157121666E-08 -4.488328647E+55 -2.457468219E+56 -1.615814830E+56  2.589822634E+33  2.769902618E+21  4.360291836E+13
          6356998  6.235835993E+13  1.295052357E+17 -3.342868086E+18  2.642448408E+18 -1.421679861E+05  5.417233765E+04  5.967671136E+04  2.047510794E-09  2.210855125E-09  3.891141916E-09  2.746275955E+52  1.521672119E+53 -7.344628697E+52  6.610907498E+32  1.066594472E+21  6.163057998E+13
          3866631  6.235835993E+13  6.084176404E+18 -1.106068486E+19  8.927180562E+18 -5.149482775E+04  3.113867866E+03  1.063175281E+04 -6.904755034E-09  5.232795188E-09 -4.031146386E-09 -6.867485826E+52 -2.011341323E+53 -2.188838110E+53  5.904918998E+31  9.708186340E+20  6.099948587E+13
            65540  6.235835993E+13 -7.373239570E+18  1.076875930E+19  7.061805638E+17  7.324833325E+03  5.068808293E+04  8.698215119E+04  1.029555582E-08  2.643037470E-09  1.356687178E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.235835993E+13 -4.229690938E+17  1.252534866E+18  1.736241723E+19  4.216403558E+04 -2.206302578E+04  2.624356856E+04 -3.550671741E-09 -2.175062828E-09  3.848800503E-09  2.229238681E+53 -5.065048152E+54 -1.588798444E+53  5.148857276E+32  2.009009831E+21  5.649244620E+13
          3932166  6.239708246E+13 -3.198666657E+16 -2.880872524E+18  2.593932792E+18 -7.565835828E+04  2.078431338E+04  5.013931391E+04  3.943983218E-08  6.224705957E-09 -1.735726731E-08  4.735650304E+54  1.034468941E+55 -4.598306424E+54  4.758197759E+33  4.561897637E+21  5.876964053E+13
            65538  6.239708246E+13  6.999784462E+17 -2.135784249E+18  1.995005790E+18 -4.587415707E+04 -2.020983444E+04  2.339834073E+05 -4.352174173E-08  2.574533283E-08  3.866763028E-07 -4.488508072E+55 -2.465552596E+56 -1.618198188E+56  2.704179197E+33  2.953230723E+21  4.360291836E+13
          6356998  6.239708246E+13  1.236687357E+17 -3.340036141E+18  2.644738598E+18 -1.421230240E+05  5.475871948E+04  5.957296751E+04  1.251422124E-09  5.439431222E-09 -2.114638433E-09  2.811086960E+52  1.666349589E+53 -7.401622351E+52  7.001075683E+32  1.007599947E+21  6.163057998E+13
          3866631  6.239708246E+13  6.081313059E+18 -1.106035186E+19  8.927499581E+18 -5.125912246E+04  2.875111400E+03  1.014224582E+04  8.137686657E-10 -4.154001564E-09 -2.196820851E-09 -7.441972335E+52 -2.172253613E+53 -2.358084873E+53  9.931901711E+31  1.039958595E+21  6.099948587E+13
            65540  6.239708246E+13 -7.372723508E+18  1.077080270E+19  7.096565633E+17  1.482729366E+04  5.329066486E+04  9.046280874E+04  7.748039942E-08  2.687772787E-08  3.594590638E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.239708246E+13 -4.215969060E+17  1.250841240E+18  1.736377294E+19  4.124227426E+04 -1.614840036E+04  2.644026635E+04 -2.663562012E-09  7.317436980E-08 -2.850428177E-09  2.117457635E+53 -5.153416008E+54 -1.345447570E+53  5.966163007E+32  2.110672383E+21  5.649244620E+13
          3932166  6.241687454E+13 -3.353285329E+16 -2.880495980E+18  2.595122960E+18 -7.593267765E+04  2.066323442E+04  5.081120843E+04  1.732254406E-08 -3.703726157E-09  9.398610399E-09  4.840985765E+54  1.041925073E+55 -4.619740700E+54  4.856343601E+33  4.958845040E+21  5.876964053E+13
            65538  6.241687454E+13  6.920935784E+17 -2.136089802E+18  2.004249612E+18 -5.877083763E+04  4.281221078E+02  1.900814333E+05 -2.863595931E-08  8.137062577E-09  2.005072755E-08 -4.670098309E+55 -2.525456537E+56 -1.641106651E+56  3.292572817E+33  2.972874553E+22  4.360291836E+13
          6356998  6.241687454E+13  1.206095118E+17 -3.338359556E+18  2.645957695E+18 -1.420760499E+05  5.482101659E+04  5.965937706E+04  2.054989008E-09  2.351146713E-09  4.093553908E-09  2.851790162E+52  1.731256314E+53 -7.531304469E+52  7.202798257E+32  1.019208720E+21  6.163057998E+13
          3866631  6.241687454E+13  6.079335468E+18 -1.106041806E+19  8.927849410E+18 -5.118019230E+04  3.187522745E+03  9.721402059E+03 -6.760601616E-09  5.176058198E-09 -4.174353321E-09 -7.761928610E+52 -2.269898287E+53 -2.460014501E+53  1.225899659E+32  1.175770931E+21  6.099948587E+13
            65540  6.241687454E+13 -7.372427972E+18  1.077185796E+19  7.114496154E+17  1.503682197E+04  5.334406002E+04  9.072606884E+04  1.058647397E-08  2.697804831E-09  1.330128744E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.241687454E+13 -4.209143805E+17  1.249989927E+18  1.736442752E+19  4.100160624E+04 -1.656385470E+04  2.676441575E+04 -3.760931556E-09 -2.121777604E-09  3.942438738E-09  2.065607194E+53 -5.194596730E+54 -1.244099576E+53  6.357681508E+32  1.978157735E+21  5.649244620E+13
          3932166  6.245390916E+13 -3.622565203E+16 -2.879832149E+18  2.597255177E+18 -7.383104722E+04  2.104850471E+04  5.016413595E+04  3.938269436E-08  4.910689765E-09 -1.706682463E-08  5.057594161E+54  1.057448931E+55 -4.675617679E+54  5.057961777E+33  5.444046697E+21  5.876964053E+13
            65538  6.245390916E+13  6.884773678E+17 -2.135794855E+18  2.011542201E+18 -6.341479202E+04  9.688399815E+03  2.073027490E+05 -5.698466835E-08  9.583185827E-08  2.657536387E-07 -4.700099167E+55 -2.537110408E+56 -1.643030253E+56  3.465468496E+33  4.668488588E+21  4.360291836E+13
          6356998  6.245390916E+13  1.147688931E+17 -3.335093813E+18  2.647960294E+18 -1.419905201E+05  5.537581673E+04  5.961632672E+04  1.273383815E-09  5.505881345E-09 -2.118635959E-09  4.155024457E+52  1.894887916E+53 -7.252125887E+52  7.595702238E+32  1.060910118E+21  6.163057998E+13
          3866631  6.245390916E+13  6.076111259E+18 -1.106106850E+19  8.928411699E+18 -5.096801052E+04  3.414809163E+03  9.094004546E+03  1.454962443E-09 -3.719983888E-09 -1.997735226E-09 -8.358542831E+52 -2.457571694E+53 -2.670673189E+53  1.690222904E+32  1.253754740E+21  6.099948587E+13
            65540  6.245390916E+13 -7.371642152E+18  1.077390582E+19  7.149124810E+17  2.271118028E+04  5.576717254E+04  9.417413231E+04  8.060871862E-08  2.545150841E-08  3.621722710E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.245390916E+13 -4.197099482E+17  1.248695996E+18  1.736570360E+19  4.020563332E+04 -1.074308009E+04  2.702260832E+04 -5.999140735E-09  7.474492511E-08 -1.632789384E-09  1.992602601E+53 -5.271462542E+54 -1.034668539E+53  7.126595859E+32  2.076204502E+21  5.649244620E+13
          3932166  6.247470083E+13 -3.771623008E+16 -2.879487370E+18  2.598437823E+18 -7.454342163E+04  2.095156445E+04  5.090875962E+04  1.701465123E-08 -4.034521555E-09  9.796149840E-09  5.187695460E+54  1.067322943E+55 -4.714512503E+54  5.177691667E+33  5.758548665E+21  5.876964053E+13
            65538  6.247470083E+13  6.865327905E+17 -2.135593295E+18  2.015527007E+18 -6.358678499E+04  9.636437840E+03  2.037880168E+05 -2.565171529E-08  8.798444301E-09  1.489879573E-08 -4.714193942E+55 -2.542749881E+56 -1.643366818E+56  3.553849770E+33  4.250800422E+21  4.360291836E+13
          6356998  6.247470083E+13  1.114376384E+17 -3.333274848E+18  2.649169357E+18 -1.418799262E+05  5.544552926E+04  5.974865467E+04  2.227516641E-09  2.374299865E-09  4.318396388E-09  4.737994236E+52  1.980969446E+53 -7.390443788E+52  7.838162908E+32  1.166142863E+21  6.163057998E+13
          3866631  6.247470083E+13  6.074628136E+18 -1.106126606E+19  8.928646700E+18 -5.109209593E+04  3.713036700E+03  8.869453420E+03 -6.112352988E-09  5.418089328E-09 -4.462836120E-09 -8.710941710E+52 -2.564409899E+53 -2.791141558E+53  1.954214752E+32  1.269699574E+21  6.099948587E+13
            65540  6.247470083E+13 -7.371167601E+18  1.077506591E+19  7.168733327E+17  2.293700861E+04  5.582441740E+04  9.444475876E+04  1.086147704E-08  2.753258456E-09  1.301609444E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.247470083E+13 -4.188960451E+17  1.247997490E+18  1.736658604E+19  3.978980236E+04 -1.115202432E+04  2.712978133E+04 -3.899582203E-09 -2.242314112E-09  4.049275373E-09  2.021364487E+53 -5.304633581E+54 -9.990770413E+52  7.493211558E+32  1.763280952E+21  5.649244620E+13
          3932166  6.251201126E+13 -4.069324097E+16 -2.878846152E+18  2.601913066E+18 -7.279405841E+04  2.117050355E+04  5.020866827E+04  4.017400763E-08  3.632608027E-09 -1.699969437E-08  5.523769094E+54  1.107427273E+55 -4.786851898E+54  5.477571468E+33  8.037425367E+21  5.876964053E+13
            65538  6.251201126E+13  6.828568498E+17 -2.134970147E+18  2.023109676E+18 -6.974981219E+04  1.805008596E+04  2.226424217E+05 -7.530744676E-08  1.042800710E-07  2.709218452E-07 -4.740546167E+55 -2.552658363E+56 -1.642063476E+56  3.717301845E+33  4.380868091E+21  4.360291836E+13
          6356998  6.251201126E+13  1.059770290E+17 -3.331154388E+18  2.651383384E+18 -1.419053490E+05  5.600126118E+04  5.973240976E+04  1.298218104E-09  5.595554917E-09 -2.127227865E-09  4.851987352E+52  2.111057340E+53 -7.590392877E+52  8.339776669E+32  1.344433053E+21  6.163057998E+13
          3866631  6.251201126E+13  6.072358236E+18 -1.106153315E+19  8.928948147E+18 -5.102582994E+04  3.687925676E+03  8.584789873E+03  2.100528058E-09 -3.109838266E-09 -1.851011706E-09 -9.384420575E+52 -2.749680173E+53 -3.008515748E+53  2.432830349E+32  1.282793013E+21  6.099948587E+13
            65540  6.251201126E+13 -7.370092772E+18  1.077721424E+19  7.204905702E+17  3.024984718E+04  5.801106348E+04  9.756510417E+04  7.730314636E-08  2.311477551E-08  3.298480008E-08 -4.937935840E+54 -3.389855781E+55 -2.421243975E+54  1.138814710E+33  0.000000000E+00  3.846318013E+13
            65548  6.251201126E+13 -4.176038954E+17  1.246972051E+18  1.736810114E+19  3.851023798E+04 -5.255555419E+03  2.715163537E+04 -1.019553427E-08  7.562448081E-08 -9.244028973E-10  2.087114090E+53 -5.366089571E+54 -8.841939082E+52  8.208693599E+32  1.917646161E+21  5.649244620E+13
          3932166  6.253145267E+13 -4.201207601E+16 -2.878561315E+18  2.603035887E+18 -7.377115219E+04  2.112545988E+04  5.089475329E+04  1.623588462E-08 -4.001649284E-09  9.694378322E-09  5.666500357E+54  1.121278461E+55 -4.841538589E+54  5.606179256E+33  6.615149298E+21  5.876964053E+13
            65538  6.253145267E+13  6.812619474E+17 -2.134628673E+18  2.027469562E+18 -7.077519168E+04  1.802787128E+04  2.212652613E+05 -2.772433486E-08  7.869411807E-09  1.358849861E-08 -4.739728768E+55 -2.554071281E+56 -1.641936874E+56  3.756587188E+33  2.020705091E+21  4.360291836E+13
